step,time (s),temp (C),gain
326,Fri Apr 30 12:24:58 2021,29.762998635533208,0
327,Fri Apr 30 12:24:59 2021,29.762998635533208,0
328,Fri Apr 30 12:25:00 2021,29.762998635533208,0
329,Fri Apr 30 12:25:01 2021,29.762998635533208,0
330,Fri Apr 30 12:25:02 2021,29.72912473087905,0.024380454784349755
331,Fri Apr 30 12:25:04 2021,29.762998635533208,0
332,Fri Apr 30 12:25:05 2021,29.762998635533208,0
333,Fri Apr 30 12:25:06 2021,29.72912473087905,0.024380479163123973
334,Fri Apr 30 12:25:07 2021,29.762998635533208,0
335,Fri Apr 30 12:25:08 2021,29.72912473087905,0.024380503541898194
336,Fri Apr 30 12:25:09 2021,29.762998635533208,0
337,Fri Apr 30 12:25:10 2021,29.72912473087905,0.024380527920672416
338,Fri Apr 30 12:25:11 2021,29.762998635533208,0
339,Fri Apr 30 12:25:12 2021,29.72912473087905,0.024380552299446637
340,Fri Apr 30 12:25:13 2021,29.762998635533208,0
341,Fri Apr 30 12:25:14 2021,29.762998635533208,0
342,Fri Apr 30 12:25:16 2021,29.762998635533208,0
343,Fri Apr 30 12:25:17 2021,29.72912473087905,0.024380576678220856
344,Fri Apr 30 12:25:18 2021,29.72912473087905,0.02438060105699508
345,Fri Apr 30 12:25:19 2021,29.72912473087905,0.0243806254357693
346,Fri Apr 30 12:25:20 2021,29.762998635533208,0
347,Fri Apr 30 12:25:21 2021,29.72912473087905,0.02438064981454352
348,Fri Apr 30 12:25:22 2021,29.72912473087905,0.024380674193317745
349,Fri Apr 30 12:25:23 2021,29.72912473087905,0.024380698572091963
350,Fri Apr 30 12:25:24 2021,29.72912473087905,0.02438072295086618
351,Fri Apr 30 12:25:25 2021,29.72912473087905,0.024380747329640406
352,Fri Apr 30 12:25:26 2021,29.72912473087905,0.024380771708414625
353,Fri Apr 30 12:25:27 2021,29.762998635533208,0
354,Fri Apr 30 12:25:29 2021,29.72912473087905,0.024380796087188846
355,Fri Apr 30 12:25:30 2021,29.72912473087905,0.024380820465963064
356,Fri Apr 30 12:25:31 2021,29.72912473087905,0.02438084484473729
357,Fri Apr 30 12:25:32 2021,29.72912473087905,0.024380869223511507
358,Fri Apr 30 12:25:33 2021,29.72912473087905,0.02438089360228573
359,Fri Apr 30 12:25:34 2021,29.695251168324752,0.05486712732854884
360,Fri Apr 30 12:25:35 2021,29.72912473087905,0
361,Fri Apr 30 12:25:36 2021,29.72912473087905,0
362,Fri Apr 30 12:25:37 2021,29.72912473087905,0
363,Fri Apr 30 12:25:38 2021,29.72912473087905,0
364,Fri Apr 30 12:25:39 2021,29.72912473087905,0
365,Fri Apr 30 12:25:41 2021,29.695251168324752,0.02742956908696226
366,Fri Apr 30 12:25:42 2021,29.695251168324752,0.02742959651435711
367,Fri Apr 30 12:25:43 2021,29.72912473087905,0
368,Fri Apr 30 12:25:44 2021,29.72912473087905,0
