step,time (s),temp (C),gain
86,Fri Apr 30 15:57:53 2021,27.358800930912945,0.21031961007527938
87,Fri Apr 30 15:57:54 2021,27.358800930912945,0.23773805723857386
88,Fri Apr 30 15:57:55 2021,27.392650913591442,0.2072733074893445
89,Fri Apr 30 15:57:56 2021,27.426501237655632,0.20422673341604464
90,Fri Apr 30 15:57:57 2021,27.46035190311603,0.20118012556200812
91,Fri Apr 30 15:57:58 2021,27.494202909982775,0.19813348392659982
92,Fri Apr 30 15:57:59 2021,27.52805425826638,0.19508680850853474
93,Fri Apr 30 15:58:01 2021,27.561905947976605,0.1920400993075167
94,Fri Apr 30 15:58:02 2021,27.561905947976605,0.21946018740126383
95,Fri Apr 30 15:58:03 2021,27.595757979124347,0.18899357575007816
96,Fri Apr 30 15:58:04 2021,27.629610351720107,0.18594679897863328
97,Fri Apr 30 15:58:05 2021,27.66346306577366,0.18289998842132632
98,Fri Apr 30 15:58:06 2021,27.697316121295888,0.1798531440762461
99,Fri Apr 30 15:58:07 2021,27.731169518296927,0.17680626594306015
100,Fri Apr 30 15:58:08 2021,27.765023256786545,0.17375935402115186
101,Fri Apr 30 15:58:09 2021,27.798877336776005,0.17071240830826834
102,Fri Apr 30 15:58:10 2021,27.798877336776005,0.1981344112007708
103,Fri Apr 30 15:58:11 2021,27.832731758275067,0.16766562690575743
104,Fri Apr 30 15:58:12 2021,27.866586521293872,0.16461861361028537
105,Fri Apr 30 15:58:14 2021,27.90044162584331,0.16157156652127674
106,Fri Apr 30 15:58:15 2021,27.90044162584331,0.18899439016657554
107,Fri Apr 30 15:58:16 2021,27.968152859575,0.12805446267429788
108,Fri Apr 30 15:58:17 2021,27.968152859575,0.1829007448632088
109,Fri Apr 30 15:58:18 2021,28.002008988777533,0.1524304084001199
110,Fri Apr 30 15:58:19 2021,28.035865459551996,0.14938322612926366
111,Fri Apr 30 15:58:20 2021,28.035865459551996,0.1768071442286874
112,Fri Apr 30 15:58:21 2021,28.103579425857657,0.11586474523144442
113,Fri Apr 30 15:58:22 2021,28.103579425857657,0.1707132286168813
114,Fri Apr 30 15:58:23 2021,28.1374369214095,0.14024165025090013
115,Fri Apr 30 15:58:24 2021,28.171294758574206,0.13719433278312826
116,Fri Apr 30 15:58:25 2021,28.20515293736229,0.13414698151350124
117,Fri Apr 30 15:58:27 2021,28.23901145778463,0.13109959644070976
118,Fri Apr 30 15:58:28 2021,28.23901145778463,0.15852515647177562
119,Fri Apr 30 15:58:29 2021,28.272870319851002,0.12805233605371322
120,Fri Apr 30 15:58:30 2021,28.306729523571537,0.12500488337333468
121,Fri Apr 30 15:58:31 2021,28.306729523571537,0.15243099078131106
122,Fri Apr 30 15:58:32 2021,28.340589068957126,0.12195754928126495
123,Fri Apr 30 15:58:33 2021,28.374448956017904,0.11891002898848539
124,Fri Apr 30 15:58:34 2021,28.40830918476401,0.11586247488839269
125,Fri Apr 30 15:58:35 2021,28.40830918476401,0.14328940342491286
126,Fri Apr 30 15:58:36 2021,28.44216975520596,0.1128150302318812
127,Fri Apr 30 15:58:37 2021,28.476030667354266,0.10976740851362407
128,Fri Apr 30 15:58:38 2021,28.509891921219065,0.10671975298515964
129,Fri Apr 30 15:58:40 2021,28.476030667354266,0.1646226342512064
130,Fri Apr 30 15:58:41 2021,28.543753516810497,0.07624458517229417
131,Fri Apr 30 15:58:42 2021,28.543753516810497,0.1311002242940251
132,Fri Apr 30 15:58:43 2021,28.57761545413945,0.1006246087125757
133,Fri Apr 30 15:58:44 2021,28.611477733215686,0.09757685174742083
134,Fri Apr 30 15:58:45 2021,28.611477733215686,0.12500542276617524
135,Fri Apr 30 15:58:46 2021,28.645340354050095,0.09452918593457543
136,Fri Apr 30 15:58:47 2021,28.645340354050095,0.12195803072981472
137,Fri Apr 30 15:58:48 2021,28.713066621033985,0.06100450626831817
138,Fri Apr 30 15:58:49 2021,28.713066621033985,0.11586289834927287
139,Fri Apr 30 15:58:50 2021,28.713066621033985,0.11586301417327698
140,Fri Apr 30 15:58:51 2021,28.746930267204114,0.08538584539643669
141,Fri Apr 30 15:58:52 2021,28.780794255173717,0.08233791935011545
142,Fri Apr 30 15:58:54 2021,28.814658584952934,0.07928995948492636
143,Fri Apr 30 15:58:55 2021,28.814658584952934,0.10672017328681925
144,Fri Apr 30 15:58:56 2021,28.814658584952934,0.1067202799675466
145,Fri Apr 30 15:58:57 2021,28.84852325655228,0.0762421791610419
146,Fri Apr 30 15:58:58 2021,28.882388269981888,0.07319415165492076
147,Fri Apr 30 15:58:59 2021,28.882388269981888,0.10062491311795904
148,Fri Apr 30 15:59:00 2021,28.916253625252278,0.07014619091178213
149,Fri Apr 30 15:59:01 2021,28.916253625252278,0.09757722621797144
150,Fri Apr 30 15:59:02 2021,28.950119322373205,0.06709819329839829
151,Fri Apr 30 15:59:03 2021,28.950119322373205,0.09452950245561
152,Fri Apr 30 15:59:04 2021,28.983985361356314,0.06405015881212865
153,Fri Apr 30 15:59:05 2021,29.017851742210993,0.06100199601257961
154,Fri Apr 30 15:59:07 2021,29.017851742210993,0.08843385289821287
155,Fri Apr 30 15:59:08 2021,29.051718464947374,0.05795388778080839
156,Fri Apr 30 15:59:09 2021,29.017851742210993,0.11586607205336258
157,Fri Apr 30 15:59:10 2021,29.08558552957673,0.027473700305034366
158,Fri Apr 30 15:59:11 2021,29.08558552957673,0.08233815036858268
159,Fri Apr 30 15:59:12 2021,29.08558552957673,0.08233823266588501
160,Fri Apr 30 15:59:13 2021,29.119452936108814,0.051857646036244084
161,Fri Apr 30 15:59:14 2021,29.153320684554146,0.048809347927573264
162,Fri Apr 30 15:59:15 2021,29.153320684554146,0.07624230036943005
163,Fri Apr 30 15:59:16 2021,29.187188774922863,0.04576109219059504
164,Fri Apr 30 15:59:17 2021,29.187188774922863,0.07319431854226605
165,Fri Apr 30 15:59:18 2021,29.187188774922863,0.0731943916952763
166,Fri Apr 30 15:59:20 2021,29.221057207225474,0.0427128727277773
167,Fri Apr 30 15:59:21 2021,29.221057207225474,0.07014637299774397
168,Fri Apr 30 15:59:22 2021,29.221057207225474,0.07014644310259531
169,Fri Apr 30 15:59:23 2021,29.288795097674072,0.009182405707298608
170,Fri Apr 30 15:59:24 2021,29.288795097674072,0.06405016097910395
171,Fri Apr 30 15:59:25 2021,29.288795097674072,0.06405022498754515
172,Fri Apr 30 15:59:26 2021,29.288795097674072,0.06405028899598636
173,Fri Apr 30 15:59:27 2021,29.32266455584071,0.033567837606202036
174,Fri Apr 30 15:59:28 2021,29.32266455584071,0.06100215968136888
175,Fri Apr 30 15:59:29 2021,29.356534355982546,0.030519397465623998
176,Fri Apr 30 15:59:30 2021,29.356534355982546,0.05795399349241952
177,Fri Apr 30 15:59:31 2021,29.390404498110097,0.027470920441218877
178,Fri Apr 30 15:59:33 2021,29.390404498110097,0.05490579042813028
179,Fri Apr 30 15:59:34 2021,29.424274982233875,0.02442240653198186
180,Fri Apr 30 15:59:35 2021,29.424274982233875,0.05185755048749347
181,Fri Apr 30 15:59:36 2021,29.424274982233875,0.051857602302745075
182,Fri Apr 30 15:59:37 2021,29.45814580836402,0.021373907552492598
183,Fri Apr 30 15:59:38 2021,29.45814580836402,0.04880932548478659
184,Fri Apr 30 15:59:39 2021,29.45814580836402,0.04880937425166384
185,Fri Apr 30 15:59:40 2021,29.492016976510666,0.01832536863815423
186,Fri Apr 30 15:59:41 2021,29.492016976510666,0.04576106055540989
187,Fri Apr 30 15:59:42 2021,29.492016976510666,0.04576110627388201
188,Fri Apr 30 15:59:43 2021,29.525888486684707,0.01527678978728111
189,Fri Apr 30 15:59:45 2021,29.525888486684707,0.042712755698290694
190,Fri Apr 30 15:59:46 2021,29.525888486684707,0.04271279836832689
191,Fri Apr 30 15:59:47 2021,29.559760338896275,0.012228170999484828
192,Fri Apr 30 15:59:48 2021,29.559760338896275,0.03966441091242474
193,Fri Apr 30 15:59:49 2021,29.559760338896275,0.039664450533994235
194,Fri Apr 30 15:59:50 2021,29.593632533155517,0.009179512273748316
195,Fri Apr 30 15:59:51 2021,29.593632533155517,0.03661602619680648
196,Fri Apr 30 15:59:52 2021,29.593632533155517,0.03661606276987849
197,Fri Apr 30 15:59:53 2021,29.593632533155517,0.03661609934295051
198,Fri Apr 30 15:59:54 2021,29.62750506947331,0.006130850181479388
199,Fri Apr 30 15:59:55 2021,29.62750506947331,0.033567638123436515
200,Fri Apr 30 15:59:56 2021,29.62750506947331,0.03356767164798026
201,Fri Apr 30 15:59:58 2021,29.62750506947331,0.03356770517252401
202,Fri Apr 30 15:59:59 2021,29.62750506947331,0.03356773869706776
203,Fri Apr 30 16:00:00 2021,29.661377947859428,0.00308217862554768
204,Fri Apr 30 16:00:01 2021,29.695251168324752,3.3339126905189144e-05
205,Fri Apr 30 16:00:02 2021,29.695251168324752,0.02747067513121251
206,Fri Apr 30 16:00:03 2021,29.695251168324752,0.02747070255860736
207,Fri Apr 30 16:00:04 2021,29.695251168324752,0.027470729986002217
208,Fri Apr 30 16:00:05 2021,29.695251168324752,0.027470757413397065
209,Fri Apr 30 16:00:06 2021,29.72912473087905,0
210,Fri Apr 30 16:00:07 2021,29.762998635533208,0
211,Fri Apr 30 16:00:08 2021,29.72912473087905,0
212,Fri Apr 30 16:00:10 2021,29.72912473087905,0
213,Fri Apr 30 16:00:11 2021,29.762998635533208,0
214,Fri Apr 30 16:00:12 2021,29.762998635533208,0
215,Fri Apr 30 16:00:13 2021,29.762998635533208,0
216,Fri Apr 30 16:00:14 2021,29.79687288229736,0
217,Fri Apr 30 16:00:15 2021,29.762998635533208,0
218,Fri Apr 30 16:00:16 2021,29.79687288229736,0
219,Fri Apr 30 16:00:17 2021,29.79687288229736,0
220,Fri Apr 30 16:00:18 2021,29.79687288229736,0
221,Fri Apr 30 16:00:19 2021,29.79687288229736,0
222,Fri Apr 30 16:00:20 2021,29.79687288229736,0
223,Fri Apr 30 16:00:21 2021,29.830747471181652,0
224,Fri Apr 30 16:00:23 2021,29.830747471181652,0
225,Fri Apr 30 16:00:24 2021,29.830747471181652,0
226,Fri Apr 30 16:00:25 2021,29.830747471181652,0
227,Fri Apr 30 16:00:26 2021,29.830747471181652,0
228,Fri Apr 30 16:00:27 2021,29.864622402197345,0
229,Fri Apr 30 16:00:28 2021,29.864622402197345,0
230,Fri Apr 30 16:00:29 2021,29.830747471181652,0
231,Fri Apr 30 16:00:30 2021,29.864622402197345,0
232,Fri Apr 30 16:00:31 2021,29.864622402197345,0
233,Fri Apr 30 16:00:32 2021,29.864622402197345,0
234,Fri Apr 30 16:00:33 2021,29.864622402197345,0
235,Fri Apr 30 16:00:34 2021,29.864622402197345,0
236,Fri Apr 30 16:00:36 2021,29.864622402197345,0
237,Fri Apr 30 16:00:37 2021,29.864622402197345,0
238,Fri Apr 30 16:00:38 2021,29.864622402197345,0
239,Fri Apr 30 16:00:39 2021,29.898497675353823,0
240,Fri Apr 30 16:00:40 2021,29.898497675353823,0
241,Fri Apr 30 16:00:41 2021,29.932373290661605,0
242,Fri Apr 30 16:00:42 2021,29.898497675353823,0
243,Fri Apr 30 16:00:43 2021,29.932373290661605,0
244,Fri Apr 30 16:00:44 2021,29.898497675353823,0
245,Fri Apr 30 16:00:45 2021,29.932373290661605,0
246,Fri Apr 30 16:00:46 2021,29.932373290661605,0
247,Fri Apr 30 16:00:47 2021,29.932373290661605,0
248,Fri Apr 30 16:00:48 2021,29.932373290661605,0
249,Fri Apr 30 16:00:50 2021,29.932373290661605,0
250,Fri Apr 30 16:00:51 2021,29.932373290661605,0
251,Fri Apr 30 16:00:52 2021,29.932373290661605,0
252,Fri Apr 30 16:00:53 2021,29.932373290661605,0
253,Fri Apr 30 16:00:54 2021,29.96624924813158,0
254,Fri Apr 30 16:00:55 2021,29.932373290661605,0
255,Fri Apr 30 16:00:56 2021,29.96624924813158,0
256,Fri Apr 30 16:00:57 2021,29.96624924813158,0
257,Fri Apr 30 16:00:58 2021,29.932373290661605,0
258,Fri Apr 30 16:00:59 2021,29.932373290661605,0
259,Fri Apr 30 16:01:00 2021,29.932373290661605,0
260,Fri Apr 30 16:01:01 2021,29.96624924813158,0
261,Fri Apr 30 16:01:03 2021,29.96624924813158,0
262,Fri Apr 30 16:01:04 2021,29.96624924813158,0
263,Fri Apr 30 16:01:05 2021,29.96624924813158,0
264,Fri Apr 30 16:01:06 2021,29.96624924813158,0
265,Fri Apr 30 16:01:07 2021,29.96624924813158,0
266,Fri Apr 30 16:01:08 2021,30.000125547773877,0
267,Fri Apr 30 16:01:09 2021,29.96624924813158,0.030520735967312324
268,Fri Apr 30 16:01:10 2021,29.932373290661605,0.03356930106643115
269,Fri Apr 30 16:01:11 2021,30.000125547773877,0
270,Fri Apr 30 16:01:12 2021,29.96624924813158,0.030520745079984535
271,Fri Apr 30 16:01:13 2021,29.96624924813158,0.0030809454072909205
272,Fri Apr 30 16:01:14 2021,29.96624924813158,0.003080948444858589
273,Fri Apr 30 16:01:16 2021,29.96624924813158,0.0030809514824262567
274,Fri Apr 30 16:01:17 2021,29.96624924813158,0.0030809545199939254
275,Fri Apr 30 16:01:18 2021,30.000125547773877,0
276,Fri Apr 30 16:01:19 2021,29.96624924813158,0.030520760256523578
277,Fri Apr 30 16:01:20 2021,30.000125547773877,0
278,Fri Apr 30 16:01:21 2021,29.96624924813158,0.030520763282791942
279,Fri Apr 30 16:01:22 2021,30.000125547773877,0
280,Fri Apr 30 16:01:23 2021,30.000125547773877,0
281,Fri Apr 30 16:01:24 2021,29.96624924813158,0.03052076629776101
282,Fri Apr 30 16:01:25 2021,30.000125547773877,0
283,Fri Apr 30 16:01:26 2021,30.000125547773877,0
284,Fri Apr 30 16:01:28 2021,29.96624924813158,0.03052076931273008
285,Fri Apr 30 16:01:29 2021,30.000125547773877,0
286,Fri Apr 30 16:01:30 2021,30.000125547773877,0
287,Fri Apr 30 16:01:31 2021,30.000125547773877,0
288,Fri Apr 30 16:01:32 2021,30.000125547773877,0
289,Fri Apr 30 16:01:33 2021,30.000125547773877,0
290,Fri Apr 30 16:01:34 2021,30.000125547773877,0
291,Fri Apr 30 16:01:35 2021,30.000125547773877,0
292,Fri Apr 30 16:01:36 2021,30.03400218959827,0
293,Fri Apr 30 16:01:37 2021,29.96624924813158,0.057960849088763186
294,Fri Apr 30 16:01:38 2021,30.000125547773877,0
295,Fri Apr 30 16:01:39 2021,30.000125547773877,0
296,Fri Apr 30 16:01:41 2021,30.000125547773877,0
297,Fri Apr 30 16:01:42 2021,30.000125547773877,0
298,Fri Apr 30 16:01:43 2021,30.000125547773877,0
299,Fri Apr 30 16:01:44 2021,30.000125547773877,0
300,Fri Apr 30 16:01:45 2021,30.000125547773877,0
301,Fri Apr 30 16:01:46 2021,30.000125547773877,0
302,Fri Apr 30 16:01:47 2021,30.000125547773877,0
303,Fri Apr 30 16:01:48 2021,30.000125547773877,0
304,Fri Apr 30 16:01:49 2021,30.000125547773877,0
305,Fri Apr 30 16:01:50 2021,30.000125547773877,0
306,Fri Apr 30 16:01:51 2021,30.000125547773877,0
307,Fri Apr 30 16:01:52 2021,30.000125547773877,0
308,Fri Apr 30 16:01:54 2021,30.000125547773877,0
309,Fri Apr 30 16:01:55 2021,30.03400218959827,0
310,Fri Apr 30 16:01:56 2021,30.000125547773877,0
311,Fri Apr 30 16:01:57 2021,30.000125547773877,0
312,Fri Apr 30 16:01:58 2021,30.03400218959827,0
313,Fri Apr 30 16:01:59 2021,30.03400218959827,0
314,Fri Apr 30 16:02:00 2021,30.03400218959827,0
315,Fri Apr 30 16:02:01 2021,30.000125547773877,0
316,Fri Apr 30 16:02:02 2021,30.000125547773877,0
317,Fri Apr 30 16:02:03 2021,30.000125547773877,0
318,Fri Apr 30 16:02:04 2021,30.000125547773877,0
319,Fri Apr 30 16:02:05 2021,30.000125547773877,0
320,Fri Apr 30 16:02:07 2021,30.000125547773877,0
321,Fri Apr 30 16:02:08 2021,30.03400218959827,0
322,Fri Apr 30 16:02:09 2021,30.03400218959827,0
323,Fri Apr 30 16:02:10 2021,30.000125547773877,0
324,Fri Apr 30 16:02:11 2021,30.000125547773877,0
325,Fri Apr 30 16:02:12 2021,30.000125547773877,0
326,Fri Apr 30 16:02:13 2021,30.000125547773877,0
327,Fri Apr 30 16:02:14 2021,30.03400218959827,0
328,Fri Apr 30 16:02:15 2021,30.000125547773877,0
329,Fri Apr 30 16:02:16 2021,30.000125547773877,0
330,Fri Apr 30 16:02:17 2021,30.000125547773877,0
331,Fri Apr 30 16:02:18 2021,30.03400218959827,0
332,Fri Apr 30 16:02:19 2021,30.000125547773877,0
333,Fri Apr 30 16:02:21 2021,30.000125547773877,0
334,Fri Apr 30 16:02:22 2021,30.000125547773877,0
335,Fri Apr 30 16:02:23 2021,30.03400218959827,0
336,Fri Apr 30 16:02:24 2021,30.000125547773877,0
337,Fri Apr 30 16:02:25 2021,30.000125547773877,0
338,Fri Apr 30 16:02:26 2021,30.000125547773877,0
339,Fri Apr 30 16:02:27 2021,30.03400218959827,0
340,Fri Apr 30 16:02:28 2021,30.000125547773877,0
341,Fri Apr 30 16:02:29 2021,30.000125547773877,0
342,Fri Apr 30 16:02:30 2021,30.000125547773877,0
343,Fri Apr 30 16:02:31 2021,30.000125547773877,0
344,Fri Apr 30 16:02:32 2021,30.000125547773877,0
345,Fri Apr 30 16:02:34 2021,30.000125547773877,0
346,Fri Apr 30 16:02:35 2021,30.000125547773877,0
347,Fri Apr 30 16:02:36 2021,30.000125547773877,0
348,Fri Apr 30 16:02:37 2021,30.000125547773877,0
349,Fri Apr 30 16:02:38 2021,30.000125547773877,0
350,Fri Apr 30 16:02:39 2021,29.96624924813158,0.030520741126834835
351,Fri Apr 30 16:02:40 2021,30.000125547773877,0
352,Fri Apr 30 16:02:41 2021,29.96624924813158,0.030520744153103206
353,Fri Apr 30 16:02:42 2021,30.000125547773877,0
354,Fri Apr 30 16:02:43 2021,30.000125547773877,0
355,Fri Apr 30 16:02:44 2021,30.000125547773877,0
356,Fri Apr 30 16:02:45 2021,29.96624924813158,0.030520747156772974
357,Fri Apr 30 16:02:47 2021,30.000125547773877,0
358,Fri Apr 30 16:02:48 2021,30.000125547773877,0
359,Fri Apr 30 16:02:49 2021,30.000125547773877,0
360,Fri Apr 30 16:02:50 2021,30.000125547773877,0
361,Fri Apr 30 16:02:51 2021,30.000125547773877,0
362,Fri Apr 30 16:02:52 2021,29.96624924813158,0.03052075013784414
363,Fri Apr 30 16:02:53 2021,30.000125547773877,0
364,Fri Apr 30 16:02:54 2021,29.96624924813158,0.03052075316411251
365,Fri Apr 30 16:02:55 2021,30.000125547773877,0
366,Fri Apr 30 16:02:56 2021,29.96624924813158,0.03052075619038088
367,Fri Apr 30 16:02:57 2021,29.96624924813158,0.0030809565176872656
368,Fri Apr 30 16:02:58 2021,29.96624924813158,0.0030809595552549335
369,Fri Apr 30 16:03:00 2021,30.000125547773877,0
370,Fri Apr 30 16:03:01 2021,29.96624924813158,0.030520765291784584
371,Fri Apr 30 16:03:02 2021,29.96624924813158,0.00308096561909097
372,Fri Apr 30 16:03:03 2021,29.96624924813158,0.003080968656658638
373,Fri Apr 30 16:03:04 2021,29.96624924813158,0.0030809716942263067
374,Fri Apr 30 16:03:05 2021,30.000125547773877,0
375,Fri Apr 30 16:03:06 2021,29.96624924813158,0.030520777430755958
376,Fri Apr 30 16:03:07 2021,29.96624924813158,0.003080977758062343
377,Fri Apr 30 16:03:08 2021,29.96624924813158,0.003080980795630011
378,Fri Apr 30 16:03:09 2021,29.96624924813158,0.003080983833197679
379,Fri Apr 30 16:03:11 2021,29.96624924813158,0.003080986870765348
380,Fri Apr 30 16:03:12 2021,29.96624924813158,0.0030809899083330157
381,Fri Apr 30 16:03:13 2021,29.96624924813158,0.0030809929459006836
382,Fri Apr 30 16:03:14 2021,29.96624924813158,0.003080995983468352
383,Fri Apr 30 16:03:15 2021,29.96624924813158,0.0030809990210360198
384,Fri Apr 30 16:03:16 2021,29.96624924813158,0.0030810020586036885
385,Fri Apr 30 16:03:17 2021,29.96624924813158,0.0030810050961713564
386,Fri Apr 30 16:03:18 2021,29.96624924813158,0.0030810081337390243
387,Fri Apr 30 16:03:20 2021,29.932373290661605,0.03356937594311913
388,Fri Apr 30 16:03:21 2021,29.96624924813158,0
389,Fri Apr 30 16:03:22 2021,29.96624924813158,0
390,Fri Apr 30 16:03:23 2021,29.96624924813158,0
391,Fri Apr 30 16:03:24 2021,29.96624924813158,0
392,Fri Apr 30 16:03:25 2021,29.932373290661605,0.006129856478844332
393,Fri Apr 30 16:03:26 2021,29.96624924813158,0
394,Fri Apr 30 16:03:27 2021,29.96624924813158,0
395,Fri Apr 30 16:03:28 2021,29.932373290661605,0.006129862565248172
396,Fri Apr 30 16:03:29 2021,29.96624924813158,0
397,Fri Apr 30 16:03:30 2021,29.932373290661605,0.006129868651652013
398,Fri Apr 30 16:03:31 2021,29.96624924813158,0
399,Fri Apr 30 16:03:33 2021,29.96624924813158,0
400,Fri Apr 30 16:03:34 2021,29.96624924813158,0
401,Fri Apr 30 16:03:35 2021,29.96624924813158,0
402,Fri Apr 30 16:03:36 2021,29.96624924813158,0
403,Fri Apr 30 16:03:37 2021,29.96624924813158,0
404,Fri Apr 30 16:03:38 2021,29.96624924813158,0
405,Fri Apr 30 16:03:39 2021,29.96624924813158,0
406,Fri Apr 30 16:03:40 2021,29.96624924813158,0
